loss_dB_total,p_d,rate
12.244897959183675,4.641588833612773e-06,0.0001101052056539724
12.244897959183675,6.8129206905796085e-06,0.00010914016768174237
12.244897959183675,1e-05,0.00010773088698227559
12.244897959183675,1.4677992676220675e-05,0.00010567744728613125
12.244897959183675,2.1544346900318823e-05,0.00010269471843254111
12.244897959183675,3.1622776601683795e-05,9.850600908250526e-05
12.244897959183675,4.641588833612772e-05,9.286442674824714e-05
12.244897959183675,6.812920690579608e-05,8.482599245672782e-05
12.244897959183675,0.0001,7.348028430108774e-05
13.46938775510204,1e-08,8.455100255433668e-05
13.46938775510204,1.4677992676220705e-08,8.454916705826903e-05
13.46938775510204,2.1544346900318822e-08,8.454647295411986e-05
13.46938775510204,3.162277660168379e-08,8.454251862679955e-05
13.46938775510204,4.641588833612782e-08,8.453671463343716e-05
13.46938775510204,6.812920690579608e-08,8.452819589248355e-05
13.46938775510204,1e-07,8.451569285810291e-05
13.46938775510204,1.4677992676220674e-07,8.449734256605742e-05
13.46938775510204,2.1544346900318822e-07,8.447041157963646e-05
13.46938775510204,3.162277660168379e-07,8.443088995922196e-05
13.46938775510204,4.6415888336127725e-07,8.437289664307049e-05
13.46938775510204,6.812920690579608e-07,8.428780956664644e-05
13.46938775510204,1e-06,8.416299506485591e-05
13.46938775510204,1.4677992676220675e-06,8.397995615711196e-05
13.46938775510204,2.1544346900318822e-06,8.371164282046813e-05
13.46938775510204,3.162277660168379e-06,8.331856367572448e-05
13.46938775510204,4.641588833612773e-06,8.274320379553213e-05
13.46938775510204,6.8129206905796085e-06,8.190209010628063e-05
13.46938775510204,1e-05,8.067467158491516e-05
13.46938775510204,1.4677992676220675e-05,7.888804168101139e-05
13.46938775510204,2.1544346900318823e-05,7.629651148749215e-05
13.46938775510204,3.1622776601683795e-05,7.282916544624013e-05
13.46938775510204,4.641588833612772e-05,6.795433411361742e-05
13.46938775510204,6.812920690579608e-05,6.1030930382329016e-05
13.46938775510204,0.0001,5.172513519177558e-05
14.693877551020408,1e-08,6.373392070839441e-05
14.693877551020408,1.4677992676220705e-08,6.373231937329159e-05
14.693877551020408,2.1544346900318822e-08,6.372996897056146e-05
14.693877551020408,3.162277660168379e-08,6.372651912820316e-05
14.693877551020408,4.641588833612782e-08,6.37214556180771e-05
14.693877551020408,6.812920690579608e-08,6.371402375911942e-05
14.693877551020408,1e-07,6.370311605198274e-05
14.693877551020408,1.4677992676220674e-07,6.368710738571606e-05
14.693877551020408,2.1544346900318822e-07,6.366361344773992e-05
14.693877551020408,3.162277660168379e-07,6.36291367491663e-05
14.693877551020408,4.6415888336127725e-07,6.357854841605036e-05
14.693877551020408,6.812920690579608e-07,6.350433046857779e-05
14.693877551020408,1e-06,6.339546985597079e-05
14.693877551020408,1.4677992676220675e-06,6.323584838126011e-05
14.693877551020408,2.1544346900318822e-06,6.300190758203378e-05
14.693877551020408,3.162277660168379e-06,6.265928059329709e-05
14.693877551020408,4.641588833612773e-06,6.215797230625625e-05
14.693877551020408,6.8129206905796085e-06,6.14255398487838e-05
14.693877551020408,1e-05,6.0357597273838127e-05
14.693877551020408,1.4677992676220675e-05,5.880488630312386e-05
14.693877551020408,2.1544346900318823e-05,5.661685514588938e-05
14.693877551020408,3.1622776601683795e-05,5.36723949396394e-05
14.693877551020408,4.641588833612772e-05,4.9467430393881246e-05
14.693877551020408,6.812920690579608e-05,4.3516117716734446e-05
14.693877551020408,0.0001,3.587371132206273e-05
15.918367346938776,1e-08,4.804596460533611e-05
15.918367346938776,1.4677992676220705e-08,4.804456838212168e-05
