loss_dB_total,e_delta,rate
2.4489795918367347,0.018836490894898,0.0005448020798420044
2.4489795918367347,0.022173453187867787,0.00048806097372755156
2.4489795918367347,0.026101572156825358,0.00042365718955394706
2.4489795918367347,0.03072557365267447,0.00036518502544706256
2.4489795918367347,0.036168736144081594,0.0003058858220896278
2.4489795918367347,0.04257617739046918,0.00023901013466067508
2.4489795918367347,0.05011872336272722,0.0001638311443587489
3.673469387755102,0.001,0.0008371365690203188
3.673469387755102,0.001177154137232303,0.0008306408782683408
3.673469387755102,0.0013856918628031274,0.0008231581840427066
3.673469387755102,0.001631172909227838,0.0008159806499562728
3.673469387755102,0.001920141938638801,0.0008077850339194397
3.673469387755102,0.0022603030271419193,0.0007983532180960106
3.673469387755102,0.0026607250597988083,0.0007875048445650202
3.673469387755102,0.003132083512179837,0.0007750345825547767
3.673469387755102,0.0036869450645195733,0.0007607089914061399
3.673469387755102,0.00434010263644744,0.0007442630750589647
3.673469387755102,0.005108969774506924,0.0007253965244495672
3.673469387755102,0.006014044907055618,0.0007037696552797803
3.673469387755102,0.00707945784384138,0.0006789990646886893
3.673469387755102,0.008333613090239559,0.000650653053181534
3.673469387755102,0.009809947127268775,0.0006182468900743913
3.673469387755102,0.011547819846894581,0.0005845901357528599
3.673469387755102,0.013593563908785255,0.0005512078248964573
3.673469387755102,0.016001719994958277,0.0005131375332046874
3.673469387755102,0.018836490894898,0.00046978213965410216
3.673469387755102,0.022173453187867787,0.0004204859084628072
3.673469387755102,0.026101572156825358,0.0003645344906511826
3.673469387755102,0.03072557365267447,0.0003152644593055975
3.673469387755102,0.036168736144081594,0.0002637727635187559
3.673469387755102,0.04257617739046918,0.00020570297420187246
3.673469387755102,0.05011872336272722,0.00014042406445172843
4.8979591836734695,0.001,0.000722987750960178
4.8979591836734695,0.001177154137232303,0.0007173353175860676
4.8979591836734695,0.0013856918628031274,0.0007115438880842606
4.8979591836734695,0.001631172909227838,0.0007053542682191334
4.8979591836734695,0.001920141938638801,0.0006982273486136809
4.8979591836734695,0.0022603030271419193,0.0006900255885228491
4.8979591836734695,0.0026607250597988083,0.0006805922144326133
4.8979591836734695,0.003132083512179837,0.0006697487540399896
4.8979591836734695,0.0036869450645195733,0.0006572923121900706
4.8979591836734695,0.00434010263644744,0.0006429925792954361
4.8979591836734695,0.005108969774506924,0.0006265885692002184
4.8979591836734695,0.006014044907055618,0.000607785093082436
4.8979591836734695,0.00707945784384138,0.0005862489899602408
4.8979591836734695,0.008333613090239559,0.0005616051542041247
4.8979591836734695,0.009809947127268775,0.0005334324281790186
4.8979591836734695,0.011547819846894581,0.0005052115753259872
4.8979591836734695,0.013593563908785255,0.00047620759010900883
4.8979591836734695,0.016001719994958277,0.00044313151128266674
4.8979591836734695,0.018836490894898,0.0004054648402744654
4.8979591836734695,0.022173453187867787,0.0003626382065926003
4.8979591836734695,0.026101572156825358,0.00031403137379789773
4.8979591836734695,0.03072557365267447,0.00027237683139637965
4.8979591836734695,0.036168736144081594,0.00022766334938361096
4.8979591836734695,0.04257617739046918,0.00017723833426364503
4.8979591836734695,0.05011872336272722,0.00012055390177071639
6.122448979591837,0.001,0.0006248626349216747
6.122448979591837,0.001177154137232303,0.0006201547217265894
6.122448979591837,0.0013856918628031274,0.0006154831772277698
6.122448979591837,0.001631172909227838,0.0006101015325590627
6.122448979591837,0.001920141938638801,0.0006039050217061053
6.122448979591837,0.0022603030271419193,0.0005967740967749466
6.122448979591837,0.0026607250597988083,0.000588572498480681
6.122448979591837,0.003132083512179837,0.0005791451144942379
6.122448979591837,0.0036869450645195733,0.0005683156139101255
6.122448979591837,0.00434010263644744,0.0005558838496709547
6.122448979591837,0.005108969774506924,0.000541623026385887
6.122448979591837,0.006014044907055618,0.000525276639356371
6.122448979591837,0.00707945784384138,0.0005065552027687845
6.122448979591837,0.008333613090239559,0.00048513280225279164
6.122448979591837,0.009809947127268775,0.0004606435310913103
6.122448979591837,0.011547819846894581,0.00043689131070514777
6.122448979591837,0.013593563908785255,0.0004116925978614232
6.122448979591837,0.016001719994958277,0.00038295680395748213
6.122448979591837,0.018836490894898,0.00035023368600928993
6.122448979591837,0.022173453187867787,0.0003130288450857143
6.122448979591837,0.026101572156825358,0.0002708037350723639
6.122448979591837,0.03072557365267447,0.0002354808720968316
6.122448979591837,0.036168736144081594,0.00019665240202383993
6.122448979591837,0.04257617739046918,0.00015286460666509552
6.122448979591837,0.05011872336272722,0.0001036417711272881
7.346938775510204,0.001,0.0005403990393127686
7.346938775510204,0.001177154137232303,0.0005367329719933115
7.346938775510204,0.0013856918628031274,0.0005326718510923174
7.346938775510204,0.001631172909227838,0.0005279934488877401
7.346938775510204,0.001920141938638801,0.00052260671038685
