loss_dB_total,e_d,rate
17.142857142857142,0.0026101572156825357,5.633369118998452e-05
17.142857142857142,0.0031622776601683794,5.518031707794162e-05
17.142857142857142,0.003831186849557285,5.382298520978084e-05
17.142857142857142,0.004641588833612777,5.222843150574133e-05
17.142857142857142,0.005623413251903491,5.0358537131424335e-05
17.142857142857142,0.006812920690579608,4.816976337607498e-05
17.142857142857142,0.008254041852680182,4.5612569037474506e-05
17.142857142857142,0.01,4.263083036277902e-05
17.142857142857142,0.012115276586285882,3.928070534828069e-05
17.142857142857142,0.01467799267622069,3.586717720368647e-05
17.142857142857142,0.01778279410038923,3.221018119337595e-05
17.142857142857142,0.021544346900318832,2.8334771072101622e-05
17.142857142857142,0.026101572156825358,2.4542986296639328e-05
17.142857142857142,0.03162277660168379,2.0671364696904663e-05
17.142857142857142,0.03831186849557287,1.6838280511465032e-05
17.142857142857142,0.046415888336127774,1.3144250988127767e-05
17.142857142857142,0.05623413251903491,9.685080345468729e-06
17.142857142857142,0.06812920690579612,6.664938872910937e-06
17.142857142857142,0.08254041852680181,4.09301304230759e-06
17.142857142857142,0.1,2.1034664641204394e-06
18.367346938775512,0.001,4.5096214986830025e-05
18.367346938775512,0.001211527658628589,4.472238246195143e-05
18.367346938775512,0.0014677992676220691,4.427826457197377e-05
18.367346938775512,0.0017782794100389228,4.375157303847551e-05
18.367346938775512,0.0021544346900318843,4.3128061145337116e-05
18.367346938775512,0.0026101572156825357,4.239124424826016e-05
18.367346938775512,0.0031622776601683794,4.1522088186269336e-05
18.367346938775512,0.003831186849557285,4.0498665121165925e-05
18.367346938775512,0.004641588833612777,3.929577771975e-05
18.367346938775512,0.005623413251903491,3.78845545813004e-05
18.367346938775512,0.006812920690579608,3.623202262861327e-05
18.367346938775512,0.008254041852680182,3.430066613854831e-05
18.367346938775512,0.01,3.2047987612506614e-05
18.367346938775512,0.012115276586285882,2.9531584521465856e-05
18.367346938775512,0.01467799267622069,2.6952736364113967e-05
18.367346938775512,0.01778279410038923,2.4204773934727287e-05
18.367346938775512,0.021544346900318832,2.1290052888973486e-05
18.367346938775512,0.026101572156825358,1.8427460709130474e-05
18.367346938775512,0.03162277660168379,1.5516760826448323e-05
18.367346938775512,0.03831186849557287,1.2634359247133812e-05
18.367346938775512,0.046415888336127774,9.856109325221871e-06
18.367346938775512,0.05623413251903491,7.262288500194823e-06
18.367346938775512,0.06812920690579612,4.990003066528752e-06
18.367346938775512,0.08254041852680181,3.060149758705853e-06
18.367346938775512,0.1,1.5697138305504469e-06
19.591836734693878,0.001,3.391274493233529e-05
19.591836734693878,0.001211527658628589,3.363240464075918e-05
19.591836734693878,0.0014677992676220691,3.329907263957029e-05
19.591836734693878,0.0017782794100389228,3.290344080277562e-05
19.591836734693878,0.0021544346900318843,3.243471690998352e-05
19.591836734693878,0.0026101572156825357,3.188041387053409e-05
19.591836734693878,0.0031622776601683794,3.1226114649842844e-05
19.591836734693878,0.003831186849557285,3.0455212478046207e-05
19.591836734693878,0.004641588833612777,2.9548626993584055e-05
19.591836734693878,0.005623413251903491,2.8484498500148916e-05
19.591836734693878,0.006812920690579608,2.7237864663878397e-05
19.591836734693878,0.008254041852680182,2.5780326984255916e-05
19.591836734693878,0.01,2.40797185584554e-05
19.591836734693878,0.012115276586285882,2.2191463115042807e-05
19.591836734693878,0.01467799267622069,2.0244461067165524e-05
19.591836734693878,0.01778279410038923,1.8181109824654302e-05
19.591836734693878,0.021544346900318832,1.5991182603392063e-05
19.591836734693878,0.026101572156825358,1.3830254695883629e-05
19.591836734693878,0.03162277660168379,1.1643001339303234e-05
19.591836734693878,0.03831186849557287,9.476358748938827e-06
19.591836734693878,0.046415888336127774,7.387585529550397e-06
19.591836734693878,0.05623413251903491,5.443199927500906e-06
19.591836734693878,0.06812920690579612,3.7340667577764107e-06
19.591836734693878,0.08254041852680181,2.286378519314253e-06
19.591836734693878,0.1,1.1702120212195057e-06
20.816326530612244,0.001,2.548517430799713e-05
20.816326530612244,0.001211527658628589,2.5275209282993778e-05
20.816326530612244,0.0014677992676220691,2.5025334319398962e-05
20.816326530612244,0.0017782794100389228,2.4728502148103044e-05
20.816326530612244,0.0021544346900318843,2.4376540640049658e-05
20.816326530612244,0.0026101572156825357,2.395999396077244e-05
20.816326530612244,0.0031622776601683794,2.3467945386018165e-05
20.816326530612244,0.003831186849557285,2.288782139663315e-05
20.816326530612244,0.004641588833612777,2.2205177497668783e-05
20.816326530612244,0.005623413251903491,2.140346738002974e-05
20.816326530612244,0.006812920690579608,2.0463798686278203e-05
20.816326530612244,0.008254041852680182,1.936468093046936e-05
20.816326530612244,0.01,1.8081774297171158e-05
20.816326530612244,0.012115276586285882,1.6666454738907787e-05
20.816326530612244,0.01467799267622069,1.5197410153578136e-05
20.816326530612244,0.01778279410038923,1.3649411576893878e-05
20.816326530612244,0.021544346900318832,1.2005178370771728e-05
20.816326530612244,0.026101572156825358,1.0374731173084446e-05
20.816326530612244,0.03162277660168379,8.73200670572757e-06
20.816326530612244,0.03831186849557287,7.104149354298501e-06
20.816326530612244,0.046415888336127774,5.53439480790457e-06
20.816326530612244,0.05623413251903491,4.077444125647941e-06
20.816326530612244,0.06812920690579612,2.7923301431403806e-06
20.816326530612244,0.08254041852680181,1.7067491041176397e-06
20.816326530612244,0.1,8.712679115037015e-07
22.040816326530614,0.001,1.913751995749003e-05
22.040816326530614,0.001211527658628589,1.8980459298436453e-05
22.040816326530614,0.0014677992676220691,1.8793374504191392e-05
22.040816326530614,0.0017782794100389228,1.8570932842405545e-05
22.040816326530614,0.0021544346900318843,1.8306948717447976e-05
22.040816326530614,0.0026101572156825357,1.799426400526808e-05
22.040816326530614,0.0031622776601683794,1.762461460109819e-05
22.040816326530614,0.003831186849557285,1.7188482830240306e-05
22.040816326530614,0.004641588833612777,1.667493600539236e-05
22.040816326530614,0.005623413251903491,1.6071452315998623e-05
22.040816326530614,0.006812920690579608,1.536373649449904e-05
22.040816326530614,0.008254041852680182,1.4535529449619169e-05
22.040816326530614,0.01,1.3568418468780686e-05
22.040816326530614,0.012115276586285882,1.25089159236522e-05
22.040816326530614,0.01467799267622069,1.1401179823593004e-05
22.040816326530614,0.01778279410038923,1.0240924614659268e-05
22.040816326530614,0.021544346900318832,9.007375231035846e-06
22.040816326530614,0.026101572156825358,7.777779402855629e-06
22.040816326530614,0.03162277660168379,6.544800028515217e-06
22.040816326530614,0.03831186849557287,5.3224185927948224e-06
22.040816326530614,0.046415888336127774,4.1432928191987945e-06
22.040816326530614,0.05623413251903491,3.0521843143796273e-06
22.040816326530614,0.06812920690579612,2.0862841477097035e-06
22.040816326530614,0.08254041852680181,1.272642468788767e-06
22.040816326530614,0.1,6.476625647188878e-07
23.26530612244898,0.001,1.4358954243889835e-05
23.26530612244898,0.001211527658628589,1.42416127048175e-05
23.26530612244898,0.0014677992676220691,1.4101710104324747e-05
23.26530612244898,0.0017782794100389228,1.3935213514761093e-05
23.26530612244898,0.0021544346900318843,1.3737443093144364e-05
23.26530612244898,0.0026101572156825357,1.3502981926799433e-05
23.26530612244898,0.0031622776601683794,1.3225575564225378e-05
23.26530612244898,0.003831186849557285,1.2898020914313122e-05
23.26530612244898,0.004641588833612777,1.2512044676029069e-05
23.26530612244898,0.005623413251903491,1.205817215147656e-05
23.26530612244898,0.006812920690579608,1.152558826094256e-05
23.26530612244898,0.008254041852680182,1.0901993912263231e-05
23.26530612244898,0.01,1.017346271225927e-05
23.26530612244898,0.012115276586285882,9.381452674946766e-06
23.26530612244898,0.01467799267622069,8.54667515413303e-06
23.26530612244898,0.01778279410038923,7.677988830401024e-06
23.26530612244898,0.021544346900318832,6.753376418453211e-06
23.26530612244898,0.026101572156825358,5.8265317012103045e-06
23.26530612244898,0.03162277660168379,4.90177473640053e-06
23.26530612244898,0.03831186849557287,3.9844603750772245e-06
23.26530612244898,0.046415888336127774,3.099264908939017e-06
23.26530612244898,0.05623413251903491,2.282709042246521e-06
23.26530612244898,0.06812920690579612,1.557077718869419e-06
